user_id,user,tweet_id,text,location,date
1274469448469016576,CanNews24,1442816909037166603,Perth Ont. cafe owner receives customer harassment over COVID-19 vaccine policy https://t.co/d9nNa9Y5wI,,2021-09-28 11:42:12+00:00
1140855259,2_Firebaugh,1442816907141341184,New Study Shows Devastating Effects of COVID Vaccine https://t.co/WkAteqy2Sx,,2021-09-28 11:42:11+00:00
792534703505084422,leadfreeH2OinDC,1442816852145672192,"@BartleyAj @GoldEagleMedia1 @unitynews ""Ms. Neckelmann said she told her husband’s story to make people aware of th… https://t.co/2Co2RgCbiQ",,2021-09-28 11:41:58+00:00
14838173,NC5,1442816797187641345,Pfizer asks FDA to approve its COVID-19 vaccine for kids as young as 5 https://t.co/RkossJm0Ch,,2021-09-28 11:41:45+00:00
1059954423772917760,Beallyoucanbe09,1442816784449642499,"@reeseygn449 @GarySanchezRBW2 You are proving my point that you have no idea what you are talking about, the covid… https://t.co/8daTZj3yQc",,2021-09-28 11:41:42+00:00
1285952377066000384,DouglasTheDev,1442816704522989568,@RonShirleyIII @BlattLily @JasonBik @doublethtsht @BolleaVictoria @CensoredMonii State government of Massachusetts… https://t.co/lVewc5pOsy,,2021-09-28 11:41:23+00:00
1185286901894221824,BMadigin,1442816698055229446,"@fgrosso63 Glad you're both ok, but you caught Covid while you had a vaccine that was to prevent you from catching it??🤔",,2021-09-28 11:41:21+00:00
980221351200948224,Therese18228995,1442816674609127424,@Mtaylorcrew @johnrich Sadly even if you have your own antibodies from having actual Covid they are still forcing v… https://t.co/MHgRw5hZb1,,2021-09-28 11:41:16+00:00
16125103,MichaelGWeaver,1442816646859706374,Truth is treason in the kingdom of medical lies. https://t.co/jtH8C62Dop,,2021-09-28 11:41:09+00:00
32545745,KSHB41,1442816641876860929,Pfizer and BioNTech announced Tuesday that they had submitted data to the Food and Drug Administration in the hopes… https://t.co/qbd9TwpfZy,,2021-09-28 11:41:08+00:00
19778050,wxyzdetroit,1442816635098865664,"Earlier this month, the company said that data showed that children developed virus-fighting antibodies about as we… https://t.co/YkkIelstL4",,2021-09-28 11:41:06+00:00
279083549,yuksel_gunal,1442816607152128003,"From May 2020, Phase I trials of the Moderna vaccine:

""He (Ian Haydon) experienced a severe reaction to Moderna’s… https://t.co/GVlolLJM7I",,2021-09-28 11:41:00+00:00
34280715,FOXNashville,1442816575468412928,Dr. Anthony Fauci says three vaccine shots could be the norm in the fight against Covid-19. https://t.co/UdMshLGFxc,,2021-09-28 11:40:52+00:00
3089135931,sarahkbowen1,1442816542589267970,"Oh what a beautiful morning! 

https://t.co/gL4BwkYZLU",,2021-09-28 11:40:44+00:00
53809979,davidalim,1442816525556191234,"Pfizer says ""A formal submission to request Emergency Use Authorization (EUA) of the companies’ COVID-19 vaccine in… https://t.co/AQZX5zbv6b",,2021-09-28 11:40:40+00:00
875382419251019776,BioCalifornia,1442816492546904071,"Valneva, hit by COVID contract chaos, sees Lyme disease vaccine drop0off in phase 2, but boosters helping https://t.co/kTIS0wzlsd",,2021-09-28 11:40:32+00:00
792534703505084422,leadfreeH2OinDC,1442816486591041539,"@NightWatchNemo @Goody_yum_yum @bane_baldy ""Ms. Neckelmann said she told her husband’s story to make people aware o… https://t.co/iOqbCkUoUI",,2021-09-28 11:40:31+00:00
16715398,ABC7NY,1442816465040674819,Pfizer submits initial data to FDA on its COVID-19 vaccine for kids 5-11 https://t.co/Of62RWxDcW https://t.co/ypdEFvwbbp,,2021-09-28 11:40:26+00:00
53097729,mikalche,1442816420031733761,"Pfizer, BioNTech submit initial data from COVID-19 vaccine trial in children to FDA $PFE $BNTX",,2021-09-28 11:40:15+00:00
1694917262,realdealpress,1442816396824621057,"Story Highlight: Ohio House GOP bill would ban vaccine mandates and shield COVID-19 spreaders from lawsuits
.
.
.
.… https://t.co/0TyUzmQppN",,2021-09-28 11:40:09+00:00
16688247,ABC30,1442816389731995648,Pfizer and BioNTech said they have submitted Covid-19 vaccine data on children ages 5 to 11 to the US Food and Drug… https://t.co/6HjQFGmpBa,,2021-09-28 11:40:08+00:00
17028405,ABC7Chicago,1442816387718713345,Pfizer and BioNTech said they have submitted Covid-19 vaccine data on children ages 5 to 11 to the US Food and Drug… https://t.co/Gu8I9S4WgB,,2021-09-28 11:40:07+00:00
965655496790196224,ROS_Research,1442816367326027780,“Survey finds 33% of hiring managers will reject resumes without covid vaccine status” https://t.co/CpsQVQgSZa https://t.co/8Y6tGfHGdQ,,2021-09-28 11:40:02+00:00
912799952476233729,RedLights4FF,1442816366256472071,"UUP president on COVID-19 vaccine mandate, staffing at SUNY hospitals https://t.co/rFIudDDDBC",,2021-09-28 11:40:02+00:00
1442076606604857357,DJTwasRight,1442816334258130944,"@Mamabunny8 @s_tulle @tedcruz So you got the H1N1 vaccine as well.
I'm guess when FDA approved it you didn't run ou… https://t.co/WwodtdA4hY",,2021-09-28 11:39:54+00:00
1260662363876921344,DblD1979,1442816279463829508,"The problem is that everyone knows why...but the media only reports bullshit. There is at least 4 treatments, the s… https://t.co/nL46oApUE0",,2021-09-28 11:39:41+00:00
2350180873,ScorchedHumans,1442816273004572680,"Sure, it's your body, you're choice. Remember that when #abortion is being discussed. And you can always choose to… https://t.co/mpjwCMPMKZ",,2021-09-28 11:39:40+00:00
322922063,chicagomediaX,1442816242742554624,Pfizer submits initial data to FDA on its COVID-19 vaccine for kids 5-11 https://t.co/94nEhKVgRu,,2021-09-28 11:39:33+00:00
4139073549,NicoleTurnerNC,1442816228888829954,"Justin Durrant, Johnson &amp; Johnson Scientist: “Don’t get the Johnson &amp; Johnson [COVID vaccine], I didn’t tell you th… https://t.co/S9cYCUB2uk",,2021-09-28 11:39:29+00:00
16469116,news10nbc,1442816224182800385,#BREAKING Pfizer-BioNTech requested Tuesday that the FDA)extend its COVID-19 vaccine emergency use authorization fo… https://t.co/R3Wc83KsdY,,2021-09-28 11:39:28+00:00
751965411940438017,CRose2u,1442816203244937219,"Concerns about Delta transmission, overburdened hospitals and Covid-19 deaths drove recent rise in vaccinations, po… https://t.co/4QuGz6NlES",,2021-09-28 11:39:23+00:00
16543760,News12LI,1442816201227390978,COVID-19 ALERT: Time is up for unvaccinated health care workers to get vaccinated. The group had until midnight to… https://t.co/cwSOtGO1j1,,2021-09-28 11:39:23+00:00
792534703505084422,leadfreeH2OinDC,1442816186148851722,"@Goody_yum_yum ""Ms. Neckelmann said she told her husband’s story to make people aware of the vaccine’s possible “si… https://t.co/UjPVBzo5CS",,2021-09-28 11:39:19+00:00
21258217,GlobalEdmonton,1442816170395148293,JUST IN: Pfizer and BioNTech submitted initial trial data for their COVID-19 vaccine in children aged 5 to 11 to U.… https://t.co/DptAwEorsv,,2021-09-28 11:39:15+00:00
225187661,GiGiCaponePR,1442816142494498820,NEWS: Pfizer/BioNTech submit initial data on Covid-19 vaccine for people ages 5 to 11 to FDA… https://t.co/Pbef5FLyyF,,2021-09-28 11:39:09+00:00
1081092142431436800,tintin201314,1442816139940306945,@zerohedge 💥💥💥This clip clearly displays Mr. Miles Guo’s repeated early warnings about the Covid Vaccines for the C… https://t.co/Rv1lOeVgXv,,2021-09-28 11:39:08+00:00
1272489483737411585,Luigivammpa,1442816125948006406,@SteveDeaceShow Steve: don’t take the experimental Covid vaccine that costs $20!… https://t.co/FCSXB3JUv0,,2021-09-28 11:39:05+00:00
25441464,Sabadecade,1442816066871308292,@JennArndt Also the COVID survival rate is 99.97% but the vaccine deaths are what you worry about when it's surviva… https://t.co/GKJVuWDHMK,,2021-09-28 11:38:51+00:00
53097729,mikalche,1442816028254277637,$SNGX Soligenix Announces Accelerated Publication Demonstrating Efficacy and Broad Neutralizing Activity of its COV… https://t.co/1ldIHwH56P,,2021-09-28 11:38:42+00:00
1354640266179842050,soybeansandmash,1442815979495567367,@tickedoutNYC @StubobT @OccupyDemocrats I had covid in Feb 2021 before I was able to receive the vaccine. I couldn'… https://t.co/xYbI9XrWv5,,2021-09-28 11:38:30+00:00
1081092142431436800,tintin201314,1442815973854171138,@catturd2 💥💥💥This clip clearly displays Mr. Miles Guo’s repeated early warnings about the Covid Vaccines for the CC… https://t.co/Uk7sobZRAr,,2021-09-28 11:38:29+00:00
221953647,carrkool,1442815966317096960,@VivaLaGloria62 @Zebedee07467952 @RMcLarrin @stealthmode1 @chakrakittycat @OccupyDemocrats Better go look again. Th… https://t.co/UrzCG3jUzK,,2021-09-28 11:38:27+00:00
18995454,CrainsNewYork,1442815940035547139,City can impose vaccine mandate on teachers. The mandate would go into effect at the end of Friday after the federa… https://t.co/m1AycG3Ny9,,2021-09-28 11:38:20+00:00
1081092142431436800,tintin201314,1442815933689565191,@zerohedge 💥💥💥This clip clearly displays Mr. Miles Guo’s repeated early warnings about the Covid Vaccines for the C… https://t.co/9IQUM0tKWN,,2021-09-28 11:38:19+00:00
1492843939,Jeremy25888564,1442815895475269632,@AtlRey My wife is an RN at the hospital and tomorrow is her last shift because of the stupid mandate. The vaccine… https://t.co/uavvPuwKuA,,2021-09-28 11:38:10+00:00
19209569,RCJournal,1442815884494573569,"If you believe the government can design a chip, mix it into the Covid vaccine solution, have a needle suck it out… https://t.co/LOVctIjsEr",,2021-09-28 11:38:07+00:00
26276131,KNDUKNDO,1442815882032472069,Pfizer seeks COVID-19 vaccine approval from FDA for kids 5-11. https://t.co/w2hMhwZmk1,,2021-09-28 11:38:07+00:00
2656907018,SarahSevans2000,1442815878312116228,"As a healthcare worker I understand that we make the worst patients, but refusing to take the covid vaccine is irre… https://t.co/GcCFcwax48",,2021-09-28 11:38:06+00:00
1295835707630669829,MrOntario3,1442815876189786114,@JMC_Starbug @DanielFrey7 @VoiceOfFranky @awong37 It doesn't have the potential to kill when compared with the pote… https://t.co/nl3eUISsfz,,2021-09-28 11:38:05+00:00
4139073549,NicoleTurnerNC,1442815820414005250,"Brandon Schadt, Johnson &amp; Johnson Regional Business Lead: “It’s a kid, you just don’t do that, you know? Not someth… https://t.co/oeKdXdNmPp",,2021-09-28 11:37:52+00:00
2818032613,BMICalculatorCA,1442815739946176515,Pfizer-BioNTech submit data to U.S. FDA for COVID-19 vaccine in younger children https://t.co/QZhFOzN8uu https://t.co/xSJn7XaiIq,,2021-09-28 11:37:33+00:00
2203491043,SusanHoven,1442815726264455169,@DavidLWink @JoyAnnReid I agree that dying from lung cancer and dying from Covid because of refusing to take the va… https://t.co/3T9VN1cIJy,,2021-09-28 11:37:30+00:00
2203491043,SusanHoven,1442815726264455169,@DavidLWink @JoyAnnReid I agree that dying from lung cancer and dying from Covid because of refusing to take the va… https://t.co/3T9VN1cIJy,,2021-09-28 11:37:30+00:00
1245056605156184065,unexpectedlyKT,1442815712981131268,These the same nurses you had sacrificing their lives before you knew what COVID was let alone had a damn vaccine.,,2021-09-28 11:37:26+00:00
540930750,StephenPampell,1442815684627640330,"@MattWalshBlog I had COVID in January. At my physical in July, my Dr. asked to do an antibody test with my blood wo… https://t.co/qKls4Z3pGF",,2021-09-28 11:37:20+00:00
778866841,ehlers5150_tom,1442815672061468675,@MizterMaze @Ceejay2313 @ChuckCallesto @Xenon1337X That’s a lie. With the Pfizer vaccine you only have a 7% chance… https://t.co/lTEcXuDpxG,,2021-09-28 11:37:17+00:00
1286992148034998273,ColorsOfTheWi13,1442815651442270211,No. The Covid vaccine was not exactly rushed. They spent 12 years solving a scientific puzzle. It yielded the first… https://t.co/0oF0QJIEbi,,2021-09-28 11:37:12+00:00
32826744,KFBB,1442815629988409350,Pfizer seeks COVID-19 vaccine approval from FDA for kids 5-11. https://t.co/bnNHsLkNyN,,2021-09-28 11:37:07+00:00
289985133,GroatNews,1442815613160751110,NHS Highland 'working to arrange Covid vaccine clinics in additional locations' https://t.co/gwwv83xzTd,,2021-09-28 11:37:03+00:00
606482099,Mbrizzw,1442815493602111496,City can impose vaccine mandate on teachers https://t.co/uZr3N6CCTs https://t.co/VmT3PfpFwH,,2021-09-28 11:36:34+00:00
1194077075847761920,Emilio05174322,1442815474459455494,"@DrTomFrieden I got the vaccine and still got COVID 6 months after. So, more likely it does not last more than 6 months.",,2021-09-28 11:36:29+00:00
1295835707630669829,MrOntario3,1442815433657266180,"@JMC_Starbug @VoiceOfFranky @awong37 Yes, anti-vaxxers are anti-science.  The risks associated with vaccines are fa… https://t.co/4LswRRmJyK",,2021-09-28 11:36:20+00:00
1484466666,thecovidsite,1442815364090503169,BBC News – Covid vaccine stockpiles: Could 241m doses go to waste? Why are the poorest nations not getting the help… https://t.co/KVh78EXUwx,,2021-09-28 11:36:03+00:00
4839872717,ellahoward271,1442815356398092289,"Navy SEALs Told They’re Undeployable If They Don’t Get a COVID-19 Vaccine: Lawyers https://t.co/H0iSLf3N60
Even if… https://t.co/L9Y8TTwmrL",,2021-09-28 11:36:01+00:00
19038934,CBCAlerts,1442815326685642757,Pfizer and BioNTech have submitted initial trial data for their COVID-19 vaccine in children aged 5 to 11 to U.S. r… https://t.co/c1Aet0UPm7,,2021-09-28 11:35:54+00:00
310374952,ClydeHaberman,1442815321430282241,"Nothing like the threat of losing a job to impel a person to finally do the right thing.
https://t.co/HukWzus7J6",,2021-09-28 11:35:53+00:00
4179344993,DrAaronRock,1442815295211589638,"“As someone who develops vaccines, I can tell you that it is  difficult  to  make  a  vaccine  that  will  perform… https://t.co/HEbO2awP3B",,2021-09-28 11:35:47+00:00
833897220353249280,Hannah_WISN,1442815206644670466,"""I'm vaccinated."" 

Giannis says he's received the shot to protect him against #COVID19. Health officials hope this… https://t.co/hUOHPMybSW",,2021-09-28 11:35:26+00:00
243690703,SantitaJ,1442815104156897281,"N.Y.'s Covid Vaccine Mandate Tested by Pushback From Workers - #NYT

#SantitaJacksonShow| #VaccineMandates| M-F: 6-… https://t.co/0rHKO2Jk6u",,2021-09-28 11:35:01+00:00
14325612,KHQLocalNews,1442815103900938242,Pfizer seeks COVID-19 vaccine approval from FDA for kids 5-11. https://t.co/Pe98jnPDZ6,,2021-09-28 11:35:01+00:00
872118797720850433,LondonMorning,1442815101766078472,"At 7:37, we'll meet Martin Taylor, 47, a COVID long hauler who spent 5 weeks in the hospital earlier this year figh… https://t.co/JOc2zBLyzj",,2021-09-28 11:35:01+00:00
14354042,WXXINews,1442815098251317250,"As of October 1, all theatergoers age 12 and older going to Rochester’s Auditorium Theatre will be required  to sho… https://t.co/lwZJmQQbj5",,2021-09-28 11:35:00+00:00
1081372238,ebthorrens,1442815026008674304,I'm Getting Fired If I Don't Get The COVID-19 Vaccine! https://t.co/FyVKCbBGpK via @YouTube,,2021-09-28 11:34:43+00:00
1056906122,streetwiseprof,1442814998800216066,"Because ""Joe Biden thinks"" is an oxymoron.

Medical Experts Are Unsure Why Biden Thinks 98% Of Americans Need To Be… https://t.co/0jqIrRaWgR","Houston, TX",2021-09-28 11:34:36+00:00
357671429,CapitalEdgeNY,1442814988851286016,"https://t.co/epqaCTFYSo

-much like Delta charging employees...",,2021-09-28 11:34:34+00:00
15863393,katehinds,1442814891467984901,"""All public school staff must now get their first shot of the COVID-19 vaccine by the end of the workday Friday, me… https://t.co/8o9FJzCi4T",,2021-09-28 11:34:10+00:00
1435235360536211470,MkonzeniBhambo,1442814870513192960,"Play time over
@shannonreeves @mani_raleigh @mason_mcspadden @LeahTyNae1 @RondaziaW @makaylaaamonae @laibich_s
https://t.co/jnyRnBuIWp",,2021-09-28 11:34:05+00:00
564041052,MeloniFulvio,1442814738518343682,"Pfizer/BioNTech submit initial data on Covid-19 vaccine for people ages 5 to 11 to FDA, but aren't seeking EUA yet https://t.co/WahBngVgnC",,2021-09-28 11:33:34+00:00
20402945,CNBC,1442814731472056326,Pfizer submits data to FDA for Covid-19 vaccine in younger children https://t.co/lirQtdRCrm,,2021-09-28 11:33:32+00:00
777262668,DebTexasgal,1442814704653570052,@SenTedCruz Illegal immigrants have no vaccine mandates! Only Americans? Science or politics? No border vaccine sta… https://t.co/tcpll0ur8C,,2021-09-28 11:33:26+00:00
1051462025812021249,Noreen87821427,1442814658566578176,"If you received two Pfizer vaccine doses at least six months ago, you're eligible for a booster if you:
+Are 65+
+H… https://t.co/mMsL9TIwft",,2021-09-28 11:33:15+00:00
19328965,ckr11563,1442814617449865216,Johnson &amp; Johnson: Children Don’t Need the ‘F*cking’ COVID Vaccine Because There Are ‘Unknown Repercussions https://t.co/IRIJZPvjhQ,,2021-09-28 11:33:05+00:00
5510112,SpaceWeasel,1442814602568470529,"Big Pharma's Death Grip on America.
New York Hospitals Preparing for Health Care Problem as COVID-19 Vaccine Mandat… https://t.co/i56i9YiN4V",,2021-09-28 11:33:02+00:00
1380017765545865225,GafferNews,1442814595723313158,"Sanofi Ends a Covid-19 Vaccine Effort, Saying Market Is Already Well Served – The Wall Street Journal… https://t.co/sYCT7obn2Y",,2021-09-28 11:33:00+00:00
104490595,Rez166,1442814546817728513,Johnson &amp; Johnson: 'Kids Shouldn’t Get A F*cking [COVID] Vaccine;' There... https://t.co/5Epqph92Dg via @YouTube,,2021-09-28 11:32:48+00:00
1359908013654609924,ThunderousAppl3,1442814528522264578,"@1LastRepublican @LGJessee1 @Reuters The fact that you think that this is a choice, says a lot about you.

This vac… https://t.co/wpkGztiOZN",,2021-09-28 11:32:44+00:00
1430515686,PennslytckySue,1442814526206971904,"⁦⁦@PASenateGOP⁩⁩ ⁦@PADemPolicy⁩ ⁦⁩ ⁦@PAHealthDept⁩ ⁦@pahealthsec⁩ 

REASONING for this???

The vaccine data by legi… https://t.co/53uRkwfHT4",,2021-09-28 11:32:43+00:00
921816124274200576,AramVartian,1442814521555488770,"Turns out, all we had to do to reduce police is to tell them they actually have to protect and defend. https://t.co/rVnk9GMdEz",,2021-09-28 11:32:42+00:00
309238549,JFrusci,1442814508209168394,"When people apply for a religious exemption from a COVID-19 vaccine, they are stepping into a legal world shaped by… https://t.co/Ilmp0fgBKt",,2021-09-28 11:32:39+00:00
404163484,DustinHapli,1442814501057961985,Confusion reigns over vaccine booster rollout - techheat: States are bracing for confusion as the Biden administrat… https://t.co/NhUHmGqAln,,2021-09-28 11:32:37+00:00
811739920343691264,gusmano_mk,1442814424574746628,"Examining the Underpinnings of COVID Anti-Vaccine Sentiment | MedPage Today. Interesting article, but where is the… https://t.co/idEfjix7TS",,2021-09-28 11:32:19+00:00
798292161359921152,CrismonUTCOP,1442814409714376710,"Percent of vaccinated Hispanic adults now exceeds white adults - 
KFF COVID-19 Vaccine Monitor: September 2021 - Fi… https://t.co/szNcOmmr0X",,2021-09-28 11:32:16+00:00
318646176,MichaelNewsFile,1442814401896194048,"Our Essential workers/Yesterdays Heroes are kicked to the sidewalk for not taken the Covid Vaccine.

I THOUGHT MASKS WORK. #tuesdayvibe",,2021-09-28 11:32:14+00:00
259832379,CW39Houston,1442814340760014852,"WATCH LIVE UPDATES - Pfizer to submit COVID-19 vaccine data in children in matter of 'days,' CEO says… https://t.co/6NyCxNaayf",,2021-09-28 11:31:59+00:00
3318510966,CrweWorld,1442814324750237700,Soligenix Announces Accelerated Publication Demonstrating Efficacy and Broad Neutralizing Activity of its COVID-19 V https://t.co/FY9P2G8y2x,,2021-09-28 11:31:55+00:00
194511199,AthleticBeing,1442814322305118214,$SNGX Soligenix Announces Accelerated Publication Demonstrating Efficacy and Broad Neutralizing Activity of its COV… https://t.co/KOLdTbYaZX,,2021-09-28 11:31:55+00:00
830395216553197573,psalm7115,1442814285378379777,Dozens of Massachusetts State Police Troopers have put in their resignation papers following the state's COVID-19… https://t.co/Pu64nxlAH2,,2021-09-28 11:31:46+00:00
813380860326146048,Neurofourier,1442814270341849096,Pfizer has initiated the process of submitting their phase 2/3 data of their pivotal trial of their COVID-19 vaccin… https://t.co/WWcvE1e7Zv,,2021-09-28 11:31:42+00:00
17464780,JohnLothian,1442814213945270275,Sanofi ditches mRNA COVID-19 vaccine after rivals' success https://t.co/PQLldzGbmG,,2021-09-28 11:31:29+00:00
1394986733851217921,ThriftWallet,1442814207200727049,NHS England medical director warns parents against hoax Covid vaccine letters https://t.co/875cM0hsNb,,2021-09-28 11:31:27+00:00
494263580,MollyBeck,1442814154776141824,Pfizer seeks FDA authorization for Covid vaccine for children ages 5-11 https://t.co/qQb2CZjAp5,,2021-09-28 11:31:15+00:00
808946383,RickBaker70,1442814153811505156,What does the Covid-19 vaccine do?,,2021-09-28 11:31:15+00:00
1162495159663321088,GlobalCaribbean,1442814149608845320,"Data supporting need for a booster shot

ATLANTA, USA, (CDC) – Studies show that after getting vaccinated against C… https://t.co/9HjerzirSP",,2021-09-28 11:31:14+00:00
905014248,JosephWongUT,1442814146295308291,"Kyrie Irving, anti-vaxer, also believes the earth is flat. Enough said. #KyrieIrving

https://t.co/kjeoSBhH0J",,2021-09-28 11:31:13+00:00
1069693680066420736,FlashAlert_me,1442814133582319617,"$SNGX [15s. delayed]: Issued Press Release on September 28, 07:30:00: Soligenix Announces Accelerated Publication D… https://t.co/mrhRvFKbKx",,2021-09-28 11:31:10+00:00
10685542,DispatchAlerts,1442814130872856577,"What is myocarditis, and how does it relate to the COVID vaccine? Your questions answered https://t.co/bPKK4UPrcl",,2021-09-28 11:31:09+00:00
82689705,newrepublic,1442814125017604098,"When people apply for a religious exemption from a COVID-19 vaccine, they are stepping into a legal world shaped by… https://t.co/5SqOueM24E",,2021-09-28 11:31:08+00:00
16558796,7News,1442814124614881280,"BREAKING: Pfizer/BioNTech submit initial data on COVID-19 vaccine for people ages 5 to 11 to FDA, but aren't seekin… https://t.co/PdDx4EDJzj",,2021-09-28 11:31:08+00:00
1101734294651719680,RogerAlvarezDO,1442814118545743879,"@SabiVM @ivabocc @MPaiMD So CA is not offering the AZ or J&amp;J?

https://t.co/lzTrK6U38D",,2021-09-28 11:31:06+00:00
474201537,DebbieMonterrey,1442814108831789058,@MollyJongFast More law enforcement officers have died of COVID than all other reasons combined in the past year. I… https://t.co/WYKF05DxuF,,2021-09-28 11:31:04+00:00
1232911373614501889,sntaclaus10,1442814093409198084,SNGX Soligenix Announces Accelerated Publication Demonstrating Efficacy and Broad Neutralizing Activity of its COVI… https://t.co/AxIIO9ibAm,,2021-09-28 11:31:00+00:00
1240625476919603202,the_CLV,1442814032084340741,"It's 2021, how do people not understand the concept of how vaccines work (not just covid)?

A vaccine can't block a… https://t.co/1c8nIuvroi",,2021-09-28 11:30:46+00:00
1224520093213712384,5250Miss,1442813996810211336,"Would have saved more lives overall than any of your Rushed Vaccines. 
It takes 5 yrs to safely and fully Develop a… https://t.co/Goryx8PwdA",,2021-09-28 11:30:37+00:00
237888723,BIZPACReview,1442813976350392330,New York governor denies legitimacy of religious exemptions to Covid vaccine https://t.co/I7rasDFDJD https://t.co/fgkOECxCRW,,2021-09-28 11:30:32+00:00
2670551319,Amp_Trades,1442813950228410371,$SNGX Soligenix Announces Accelerated Publication Demonstrating Efficacy and Broad Neutralizing Activity of its COV… https://t.co/LFiyOlp9mo,,2021-09-28 11:30:26+00:00
818225514133540864,WasteMedicLLC,1442813938178084865,An enormous amount of contaminated medical supplies have been disposed of since the pandemic began. https://t.co/6NtwcbPiGW,,2021-09-28 11:30:23+00:00
14085099,KDKA,1442813914169884677,While health leaders are hopeful that the rollout of booster doses of vaccines will help in the fight against COVID… https://t.co/dP3NN90e0q,,2021-09-28 11:30:17+00:00
16081037,WLBT,1442813901192810498,"The city’s Department of Education said in its statement, “Vaccinations are our strongest tool in the fight against… https://t.co/T7pzurj1lk",,2021-09-28 11:30:14+00:00
21212604,ctvottawa,1442813887510990852,"Less than one week after Ontario began enforcing its vaccine certificate, pharmacists and family physicians say the… https://t.co/sK3SM7pRhC",,2021-09-28 11:30:11+00:00
1033587691,Boghuma,1442813873460060166,Pfizer has officially submitted documents to #FDA on #covid #vaccine trial in children 5-11. Hopefully this means a… https://t.co/MeOnsyOyG6,,2021-09-28 11:30:08+00:00
184043964,QZSmith,1442813865880870917,"Anti-Vaccine Cartoonist With 'Rough' COVID Case Says He Would 'Never' Go to Hospital
https://t.co/siTt0QFPQC",,2021-09-28 11:30:06+00:00
243690703,SantitaJ,1442813863754453003,"New York hospitals fire, suspend staff who refuse COVID vaccine

#SantitaJacksonShow| #VaccineMandates| M-F: 6-8aC|… https://t.co/fFt0CuHTaq",,2021-09-28 11:30:05+00:00
562067020,nhsmerton_,1442813861233573896,"Uncertain about the vaccine - listen to Cheryl! Cheryl was hesitating about getting her #COVIDVaccine. Now, she’s h… https://t.co/SPVE2pa1k9",,2021-09-28 11:30:05+00:00
1059954423772917760,Beallyoucanbe09,1442813860617101314,@reeseygn449 @GarySanchezRBW2 Since you don’t know the difference I will tell you right now if you get those vaccin… https://t.co/1ICJtsw5wR,,2021-09-28 11:30:05+00:00
14693499,postandcourier,1442813841956552707,Hospitals and nursing homes around the U.S. are bracing for worsening staff shortages as state deadlines arrive for… https://t.co/7NAulWhvfq,,2021-09-28 11:30:00+00:00
1470343466,PhilStout4,1442813824462049284,@pifflesquit @GregAbbott_TX Who says the vaccine prevents it? Why are they giving boosters? Why are vaccinated peop… https://t.co/KLg8kZAdlM,,2021-09-28 11:29:56+00:00
882048072108433409,RealPrMatthew,1442813725333934086,"Either because of the vaccine or through natural immunity new covid cases are not deadly, the pandemic is (and has been) over.",,2021-09-28 11:29:32+00:00
1147293031399415809,Laurencita16,1442813618945466372,"@tommy_pane @BrunnenGeez @DizzyLedbetter @Ladybugfrog1 @jzunplugged @misanthropyftw @jas101971 Oooh, my turn! You h… https://t.co/RC4BXdzzoI",,2021-09-28 11:29:07+00:00
1486269601,bd_slade,1442813464263761920,"@Free_Informed @VOCMOpenline @SAS11743359 In virtually all cases, vaccine side effects are seen within the first tw… https://t.co/4uxxwMiC3Y",,2021-09-28 11:28:30+00:00
15160783,PRTejeda,1442813462330150912,"@dillon_gornto @ff4ou @JurassicMike @Breaking911 typical big seat belt propaganda.

Seat Belts are 45% more likely… https://t.co/B8TcUg9lzM",,2021-09-28 11:28:30+00:00
1108802500600217600,BNCNews,1442813449839460356,"#StartYourDay headlines with @Lauren_BNC: Pfizer is testing a COVID-19 pill, also Pfizer is expected to apply for F… https://t.co/DuWPYnELmR",,2021-09-28 11:28:27+00:00
1273352827490971648,WisconsinIAC,1442813408877940739,Pfizer and BioNTech Submit Initial Data to U.S. FDA From Pivotal Trial of COVID-19 Vaccine in Children 5 to &lt;12 Yea… https://t.co/UrjT6XMoYl,,2021-09-28 11:28:17+00:00
838839992814292992,PowDems,1442813398077558787,Iowa Poll: A quarter of Iowa adults don't plan to get COVID-19 shots; 70% have had the vaccine or plan to get it… https://t.co/KQn4Ac4JVN,,2021-09-28 11:28:14+00:00
108352504,KNWAFOX24,1442813388321607681,North Carolina hospital system fires over 175 employees for not getting COVID vaccine https://t.co/UKyGyWTE5W,,2021-09-28 11:28:12+00:00
24878216,CantonRepdotcom,1442813377227759623,"University of Louisville Health physician talks about myocarditis, the inflammation of the heart muscle, and its re… https://t.co/d1uG8REdWC",,2021-09-28 11:28:09+00:00
1172974942729768960,AngelaM_SLP,1442813354930839557,Wake up and smell the COVID vaccine for kids https://t.co/2PVuwPWZq8,,2021-09-28 11:28:04+00:00
398036662,MattSmithKIRO7,1442813273871503361,#BreakingNews: Pfizer's CEO hopes to have a COVID-19 vaccine available to kids 5-11 by Halloween... the company has… https://t.co/Mw2FHeGPVC,,2021-09-28 11:27:45+00:00
1380292648578220034,BriannaAlex7,1442813222617243649,Who is Eligible For a COVID-19 Vaccine Booster Shot? | CDC https://t.co/gGOQJOnHXS,,2021-09-28 11:27:33+00:00
2934047103,aunt_juju5,1442813203877146627,@Ash007TruthQ I lost a great job for refusing vaccine. Upset and angry to say the least. I won’t give in. I wish mo… https://t.co/uMsXgCs3yk,,2021-09-28 11:27:28+00:00
